temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,shortwave_radiation_sum,cloudcover_mean,sunshine_duration,date,city,season
13.3,16.7,10.5,0.0,5.6,10.38,5,36000.0,2015-10-23,Zurich,Autumn
12.9,18.6,7.6,0.0,7.6,11.12,98,32585.31,2015-10-24,Zurich,Autumn
14.1,18.7,8.6,0.0,6.8,8.95,95,28388.36,2015-10-25,Zurich,Autumn
13.2,18.4,7.9,0.0,6.8,11.4,34,35936.81,2015-10-26,Zurich,Autumn
12.4,17.2,6.4,0.0,6.8,11.1,50,35312.82,2015-10-27,Zurich,Autumn
11.9,12.6,10.9,23.2,4.5,1.07,100,0.0,2015-10-28,Zurich,Autumn
13.8,17.6,10.2,8.1,6.9,9.4,58,29811.12,2015-10-29,Zurich,Autumn
13.5,19.7,7.8,0.0,7.1,10.58,14,35596.93,2015-10-30,Zurich,Autumn
13.0,17.2,9.3,0.0,6.6,8.7,43,35510.62,2015-10-31,Zurich,Autumn
13.1,17.4,9.8,0.0,6.2,9.74,32,31643.07,2015-11-01,Zurich,Autumn
12.0,16.2,8.3,0.0,6.8,9.7,29,34561.07,2015-11-02,Zurich,Autumn
11.1,15.8,5.5,0.8,6.2,9.12,81,29559.34,2015-11-03,Zurich,Autumn
13.9,16.9,11.9,0.0,5.8,6.84,42,32514.81,2015-11-04,Zurich,Autumn
12.6,17.8,8.1,0.0,7.5,9.54,50,32527.56,2015-11-05,Zurich,Autumn
13.6,19.2,8.2,0.0,7.2,9.54,47,32519.58,2015-11-06,Zurich,Autumn
14.6,20.5,8.2,0.0,7.6,9.18,44,32485.71,2015-11-07,Zurich,Autumn
15.0,21.1,8.7,0.0,6.5,9.08,39,33562.03,2015-11-08,Zurich,Autumn
15.1,19.7,11.2,0.0,7.2,8.67,30,33534.91,2015-11-09,Zurich,Autumn
16.9,21.3,14.0,0.0,9.1,9.04,57,33509.62,2015-11-10,Zurich,Autumn
13.2,18.5,7.6,0.0,5.2,8.77,44,31994.89,2015-11-11,Zurich,Autumn
13.1,18.9,7.3,0.0,6.5,8.06,75,31969.0,2015-11-12,Zurich,Autumn
13.2,17.4,6.3,0.0,5.5,8.36,38,31488.66,2015-11-13,Zurich,Autumn
11.5,17.1,6.6,0.0,8.4,7.75,92,31923.35,2015-11-14,Zurich,Autumn
12.5,17.2,7.6,0.0,9.4,7.36,61,30831.14,2015-11-15,Zurich,Autumn
14.3,18.6,11.1,0.0,10.9,8.2,27,31874.99,2015-11-16,Zurich,Autumn
10.9,15.7,6.3,0.0,5.4,7.74,74,27745.96,2015-11-17,Zurich,Autumn
12.6,18.0,7.6,0.0,5.6,7.79,43,31497.29,2015-11-18,Zurich,Autumn
11.5,15.5,7.1,0.0,6.4,7.62,79,31440.9,2015-11-19,Zurich,Autumn
10.6,12.3,9.0,3.8,5.5,3.88,95,8789.73,2015-11-20,Zurich,Autumn
9.6,12.1,5.3,2.7,10.7,5.02,84,19104.58,2015-11-21,Zurich,Autumn
4.1,8.1,0.3,0.0,10.5,8.14,40,31436.9,2015-11-22,Zurich,Autumn
3.0,6.7,-1.2,0.0,9.4,6.79,34,30324.95,2015-11-23,Zurich,Autumn
3.1,6.9,-1.2,0.0,8.0,7.56,26,31190.01,2015-11-24,Zurich,Autumn
4.6,6.3,3.5,0.0,4.8,6.89,52,29196.31,2015-11-25,Zurich,Autumn
5.1,9.4,1.6,0.0,15.0,7.47,2,31105.12,2015-11-26,Zurich,Autumn
5.4,9.6,1.1,0.0,11.9,7.55,0,30839.02,2015-11-27,Zurich,Autumn
6.7,10.1,1.9,0.0,11.2,5.25,27,20295.3,2015-11-28,Zurich,Autumn
7.5,9.8,5.0,0.0,10.5,6.09,59,29297.13,2015-11-29,Zurich,Autumn
9.8,13.4,7.7,0.0,9.6,6.94,27,30516.65,2015-11-30,Zurich,Autumn
10.3,14.7,6.5,0.0,11.2,6.75,6,30137.55,2015-12-01,Zurich,Winter
10.1,14.1,3.8,0.0,8.6,6.6,4,30156.74,2015-12-02,Zurich,Winter
8.6,13.1,1.0,0.0,6.5,6.49,40,30174.33,2015-12-03,Zurich,Winter
7.7,11.0,1.7,0.0,5.6,5.9,78,26005.79,2015-12-04,Zurich,Winter
7.8,10.8,5.1,0.0,4.6,6.09,35,29799.81,2015-12-05,Zurich,Winter
6.7,10.3,2.8,0.0,6.5,5.47,25,29000.23,2015-12-06,Zurich,Winter
7.8,10.8,3.2,0.0,7.8,3.77,48,28800.0,2015-12-07,Zurich,Winter
8.5,12.3,4.5,0.0,6.4,5.19,35,29829.79,2015-12-08,Zurich,Winter
7.1,13.1,2.4,0.0,12.2,5.9,44,29410.41,2015-12-09,Zurich,Winter
5.8,11.6,0.9,0.0,11.4,6.59,13,29797.05,2015-12-10,Zurich,Winter
4.5,10.3,1.2,0.0,7.1,6.19,68,29744.55,2015-12-11,Zurich,Winter
5.4,10.0,-0.1,0.0,8.6,6.13,39,30102.19,2015-12-12,Zurich,Winter
4.9,9.1,0.7,0.0,4.9,4.69,87,19449.07,2015-12-13,Zurich,Winter
5.8,9.5,1.8,0.0,6.5,4.62,36,27105.78,2015-12-14,Zurich,Winter
6.1,10.2,1.4,0.0,7.3,5.62,68,28493.72,2015-12-15,Zurich,Winter
7.4,11.1,1.9,0.0,6.2,4.72,78,23164.16,2015-12-16,Zurich,Winter
7.1,11.9,2.3,0.0,6.6,5.37,45,27988.4,2015-12-17,Zurich,Winter
7.1,12.0,2.2,0.0,7.0,5.72,61,29384.78,2015-12-18,Zurich,Winter
7.8,12.3,2.8,0.0,6.3,5.28,44,26682.24,2015-12-19,Zurich,Winter
8.3,12.8,2.2,0.0,6.2,5.38,39,28865.58,2015-12-20,Zurich,Winter
7.6,8.9,4.1,0.0,5.9,0.87,83,0.0,2015-12-21,Zurich,Winter
7.5,11.8,3.0,0.0,7.1,4.5,75,26378.56,2015-12-22,Zurich,Winter
8.2,10.4,4.4,0.0,5.0,3.36,41,26354.86,2015-12-23,Zurich,Winter
8.1,9.3,6.9,0.1,5.2,1.32,86,1460.4,2015-12-24,Zurich,Winter
7.7,11.7,3.8,0.0,5.5,4.65,21,28422.03,2015-12-25,Zurich,Winter
6.6,12.6,1.7,0.0,5.9,5.68,32,29656.74,2015-12-26,Zurich,Winter
6.7,12.1,1.2,0.0,6.2,5.88,31,29639.68,2015-12-27,Zurich,Winter
5.8,11.9,1.1,0.0,6.0,5.92,34,29500.57,2015-12-28,Zurich,Winter
5.4,10.2,0.7,0.0,6.0,6.01,43,29548.62,2015-12-29,Zurich,Winter
5.5,9.5,0.9,0.0,7.4,5.61,24,29563.96,2015-12-30,Zurich,Winter
4.5,5.3,3.8,0.0,3.4,1.78,97,227.39,2015-12-31,Zurich,Winter
5.8,8.2,4.7,0.0,3.7,4.14,52,24652.99,2016-01-01,Zurich,Winter
4.2,5.2,3.4,5.9,3.5,0.86,94,0.0,2016-01-02,Zurich,Winter
4.8,7.8,2.9,1.2,5.3,5.93,69,28067.36,2016-01-03,Zurich,Winter
3.6,6.0,2.2,7.4,5.0,4.29,66,21852.82,2016-01-04,Zurich,Winter
4.3,6.0,2.8,0.6,5.8,3.45,67,17536.89,2016-01-05,Zurich,Winter
5.2,7.3,2.5,0.0,7.2,5.31,53,27042.67,2016-01-06,Zurich,Winter
5.3,6.6,3.4,3.4,8.1,2.77,77,146.9,2016-01-07,Zurich,Winter
5.0,8.1,1.1,0.1,8.5,5.3,71,26538.04,2016-01-08,Zurich,Winter
6.5,7.1,5.8,8.3,5.1,1.16,96,0.0,2016-01-09,Zurich,Winter
6.3,8.3,4.2,2.5,6.1,2.61,94,6650.58,2016-01-10,Zurich,Winter
6.5,7.7,5.4,13.9,6.2,1.01,98,808.89,2016-01-11,Zurich,Winter
5.6,9.5,0.6,0.0,8.3,5.86,69,28659.75,2016-01-12,Zurich,Winter
6.4,9.2,4.3,0.0,10.4,7.23,30,31639.41,2016-01-13,Zurich,Winter
3.6,6.5,-0.0,0.0,7.6,4.58,72,17887.76,2016-01-14,Zurich,Winter
3.8,6.8,0.9,0.0,14.3,7.73,33,31852.39,2016-01-15,Zurich,Winter
1.9,6.1,-0.9,0.0,14.0,7.59,25,31925.73,2016-01-16,Zurich,Winter
1.7,5.1,-1.7,0.0,12.9,7.16,10,31964.69,2016-01-17,Zurich,Winter
0.8,2.9,-1.2,0.0,8.6,7.47,62,30936.25,2016-01-18,Zurich,Winter
1.5,4.1,0.1,0.0,5.6,7.46,31,32050.72,2016-01-19,Zurich,Winter
2.6,5.3,0.9,0.0,5.7,7.6,24,32097.6,2016-01-20,Zurich,Winter
3.4,5.6,0.3,0.0,5.4,5.57,2,31461.37,2016-01-21,Zurich,Winter
3.3,5.3,1.9,0.0,5.1,7.75,16,32198.63,2016-01-22,Zurich,Winter
5.9,10.7,2.7,0.0,6.3,7.78,35,32252.61,2016-01-23,Zurich,Winter
7.2,11.1,4.1,0.0,6.8,7.66,43,31728.28,2016-01-24,Zurich,Winter
6.6,11.8,0.7,0.0,6.2,7.88,27,32367.03,2016-01-25,Zurich,Winter
7.2,12.6,1.0,0.0,4.7,6.7,67,29513.25,2016-01-26,Zurich,Winter
7.8,11.5,1.2,0.0,4.7,6.32,51,29418.7,2016-01-27,Zurich,Winter
7.5,10.4,4.2,0.0,4.6,3.53,85,19294.3,2016-01-28,Zurich,Winter
8.9,13.0,6.3,0.0,5.4,8.32,31,32400.0,2016-01-29,Zurich,Winter
7.4,9.1,5.4,1.5,4.8,2.11,73,7018.17,2016-01-30,Zurich,Winter
8.5,12.4,5.8,1.1,8.6,7.95,66,31639.97,2016-01-31,Zurich,Winter
12.0,18.6,7.6,0.0,9.4,7.6,81,25200.0,2016-02-01,Zurich,Winter
9.3,11.9,5.8,0.0,4.5,4.44,97,13260.0,2016-02-02,Zurich,Winter
6.9,8.2,2.7,3.7,13.1,1.68,86,2466.65,2016-02-03,Zurich,Winter
6.3,9.7,1.9,0.0,12.1,9.29,15,32400.0,2016-02-04,Zurich,Winter
8.8,13.8,5.3,0.0,9.8,9.66,6,32969.92,2016-02-05,Zurich,Winter
6.2,8.3,3.6,2.0,6.2,4.21,82,24985.65,2016-02-06,Zurich,Winter
5.1,6.2,4.3,37.9,6.2,0.78,100,0.0,2016-02-07,Zurich,Winter
6.6,8.9,2.2,2.2,5.6,4.74,84,20981.82,2016-02-08,Zurich,Winter
6.3,7.9,3.9,19.9,6.3,1.78,97,537.62,2016-02-09,Zurich,Winter
5.1,7.2,2.9,6.4,10.0,11.19,24,34521.58,2016-02-10,Zurich,Winter
3.0,8.4,-4.3,0.0,10.2,10.79,28,34467.11,2016-02-11,Zurich,Winter
2.8,5.7,-0.6,4.1,7.3,5.54,87,14400.0,2016-02-12,Zurich,Winter
3.4,6.6,-1.4,0.3,6.5,6.99,72,28408.03,2016-02-13,Zurich,Winter
4.3,5.6,2.5,5.3,5.1,2.31,89,639.17,2016-02-14,Zurich,Winter
6.2,12.1,-1.7,0.0,10.9,10.68,94,32832.55,2016-02-15,Zurich,Winter
6.8,8.6,5.4,3.9,7.2,4.8,96,8206.89,2016-02-16,Zurich,Winter
4.7,5.9,3.4,5.1,4.5,1.91,100,0.0,2016-02-17,Zurich,Winter
7.1,10.7,4.5,0.1,5.1,10.41,80,32683.95,2016-02-18,Zurich,Winter
7.3,12.1,1.4,0.0,10.8,11.87,46,36183.95,2016-02-19,Zurich,Winter
5.5,9.4,1.2,0.0,11.6,8.35,57,24148.46,2016-02-20,Zurich,Winter
10.6,16.2,6.8,0.0,6.6,12.1,19,37293.58,2016-02-21,Zurich,Winter
9.8,13.2,6.8,0.6,5.2,8.22,84,28873.3,2016-02-22,Zurich,Winter
10.3,14.1,6.6,0.8,8.4,8.63,68,34830.4,2016-02-23,Zurich,Winter
5.9,10.6,-0.2,0.2,13.3,10.0,57,28687.42,2016-02-24,Zurich,Winter
6.5,9.1,4.8,1.7,4.8,7.42,79,22599.35,2016-02-25,Zurich,Winter
5.2,6.8,3.5,6.3,6.3,4.62,65,14952.63,2016-02-26,Zurich,Winter
5.2,7.9,3.3,9.9,5.5,4.56,100,467.71,2016-02-27,Zurich,Winter
5.8,7.3,4.0,31.3,8.0,2.33,100,0.0,2016-02-28,Zurich,Winter
7.7,9.4,5.4,11.2,9.5,4.04,99,1861.94,2016-02-29,Zurich,Winter
8.2,13.9,2.9,0.0,13.0,14.7,20,39131.2,2016-03-01,Zurich,Spring
8.6,12.8,5.7,7.2,10.2,11.83,89,31602.04,2016-03-02,Zurich,Spring
6.2,10.6,1.9,0.0,12.1,14.17,61,39352.86,2016-03-03,Zurich,Spring
6.4,10.1,1.0,0.0,11.5,11.96,62,33637.41,2016-03-04,Zurich,Spring
3.9,6.2,2.9,46.9,5.8,1.95,96,0.0,2016-03-05,Zurich,Spring
4.0,9.2,-1.4,0.0,7.7,16.15,32,39600.0,2016-03-06,Zurich,Spring
2.5,7.2,-3.1,0.0,9.6,16.02,22,39600.0,2016-03-07,Zurich,Spring
2.4,7.3,-3.4,0.0,12.3,15.54,49,38499.67,2016-03-08,Zurich,Spring
2.9,6.6,-3.3,0.0,9.4,11.19,33,36094.73,2016-03-09,Zurich,Spring
7.4,12.6,1.9,0.0,7.9,16.82,5,39600.0,2016-03-10,Zurich,Spring
7.7,12.3,2.1,0.0,9.8,16.01,79,39600.0,2016-03-11,Zurich,Spring
8.8,12.8,4.7,0.0,6.5,16.37,42,39605.12,2016-03-12,Zurich,Spring
7.9,10.5,5.2,3.5,7.6,11.57,64,38247.62,2016-03-13,Zurich,Spring
7.7,9.4,6.9,1.0,7.1,6.92,74,16707.38,2016-03-14,Zurich,Spring
9.0,13.7,5.8,2.7,7.5,13.0,70,25927.7,2016-03-15,Zurich,Spring
4.2,5.6,2.8,16.3,6.8,4.6,98,19.03,2016-03-16,Zurich,Spring
7.2,10.6,4.5,0.0,6.8,14.51,29,40061.64,2016-03-17,Zurich,Spring
10.5,15.5,4.6,0.0,6.6,18.59,4,40351.41,2016-03-18,Zurich,Spring
11.4,16.7,4.9,0.0,8.0,19.06,0,41180.57,2016-03-19,Zurich,Spring
11.1,15.0,7.7,0.2,7.1,17.54,25,40420.63,2016-03-20,Zurich,Spring
10.8,15.2,6.9,0.9,7.0,16.79,23,40352.93,2016-03-21,Zurich,Spring
10.1,15.6,2.9,0.0,6.8,18.1,35,41544.76,2016-03-22,Zurich,Spring
10.2,14.7,6.2,1.0,15.5,18.69,17,42107.21,2016-03-23,Zurich,Spring
11.2,16.7,6.6,0.0,8.3,19.84,22,43000.31,2016-03-24,Zurich,Spring
9.7,11.8,7.7,0.0,8.1,9.96,79,22567.35,2016-03-25,Zurich,Spring
11.7,17.1,6.7,0.0,9.8,19.44,6,44399.09,2016-03-26,Zurich,Spring
10.6,14.7,6.9,1.8,8.7,13.3,69,38484.71,2016-03-27,Zurich,Spring
9.3,10.5,7.7,3.3,5.2,3.02,95,0.0,2016-03-28,Zurich,Spring
11.0,14.4,7.1,0.5,7.3,12.78,81,35164.02,2016-03-29,Zurich,Spring
11.1,12.3,10.0,10.1,5.5,2.48,100,0.0,2016-03-30,Zurich,Spring
12.2,15.2,9.3,4.0,9.4,9.07,100,21295.48,2016-03-31,Zurich,Spring
13.6,17.3,10.7,2.9,6.8,11.46,79,39471.23,2016-04-01,Zurich,Spring
14.7,19.7,9.8,0.1,6.0,14.91,96,38037.41,2016-04-02,Zurich,Spring
14.5,18.0,9.7,2.9,7.2,11.62,82,30015.65,2016-04-03,Zurich,Spring
13.3,15.0,12.2,8.4,6.6,6.1,97,18302.6,2016-04-04,Zurich,Spring
13.6,16.5,11.9,3.6,5.8,8.21,95,29262.74,2016-04-05,Zurich,Spring
15.2,19.5,11.1,0.8,7.1,15.39,72,45093.63,2016-04-06,Zurich,Spring
13.2,17.3,9.9,15.5,7.3,12.23,67,30944.5,2016-04-07,Zurich,Spring
12.0,15.8,9.2,6.6,9.7,12.07,97,23274.38,2016-04-08,Zurich,Spring
12.2,16.3,7.9,0.0,10.3,18.37,81,42442.37,2016-04-09,Zurich,Spring
13.6,18.0,7.7,0.0,7.7,20.48,19,46800.0,2016-04-10,Zurich,Spring
12.9,16.5,8.3,1.2,8.7,17.06,32,46800.0,2016-04-11,Zurich,Spring
13.1,16.8,8.5,0.0,6.2,15.8,45,37223.33,2016-04-12,Zurich,Spring
12.3,13.9,10.2,9.2,7.6,8.91,69,22106.5,2016-04-13,Zurich,Spring
14.5,19.2,8.9,0.0,9.1,23.11,36,42602.8,2016-04-14,Zurich,Spring
12.6,14.0,10.2,1.7,10.2,8.96,81,14631.78,2016-04-15,Zurich,Spring
12.6,14.2,11.3,10.8,5.4,6.75,94,6018.83,2016-04-16,Zurich,Spring
12.8,15.1,11.4,49.2,5.8,3.9,98,773.1,2016-04-17,Zurich,Spring
12.0,15.3,9.1,10.7,8.0,14.41,77,43634.48,2016-04-18,Zurich,Spring
14.1,20.3,7.0,0.0,11.9,25.16,5,46800.0,2016-04-19,Zurich,Spring
14.7,19.7,8.1,0.0,8.6,24.73,19,47047.21,2016-04-20,Zurich,Spring
15.2,19.0,11.4,0.0,6.8,20.29,87,45221.16,2016-04-21,Zurich,Spring
15.1,19.3,9.9,0.9,7.5,20.9,82,43841.31,2016-04-22,Zurich,Spring
13.5,16.8,10.3,1.7,6.5,15.57,98,31599.45,2016-04-23,Zurich,Spring
10.8,14.5,6.4,0.0,16.4,23.2,45,47201.21,2016-04-24,Zurich,Spring
9.5,13.6,5.2,0.0,13.1,26.3,23,47848.09,2016-04-25,Zurich,Spring
8.6,12.1,5.6,5.0,7.0,14.1,84,29409.12,2016-04-26,Zurich,Spring
9.4,12.9,6.5,1.7,15.0,27.15,34,46820.2,2016-04-27,Zurich,Spring
9.2,13.0,4.6,1.2,9.4,18.75,63,43200.0,2016-04-28,Zurich,Spring
10.7,14.1,7.3,1.2,7.4,15.02,69,32599.32,2016-04-29,Zurich,Spring
11.4,14.7,8.6,6.0,8.0,14.55,81,33313.23,2016-04-30,Zurich,Spring
10.6,14.2,7.1,17.6,6.6,14.92,87,21703.62,2016-05-01,Zurich,Spring
14.0,20.3,8.3,0.0,11.5,19.79,61,37776.85,2016-05-02,Zurich,Spring
14.8,20.4,9.5,0.0,11.9,25.09,31,49600.47,2016-05-03,Zurich,Spring
13.6,19.9,6.7,0.0,11.5,27.75,1,50163.29,2016-05-04,Zurich,Spring
12.5,16.4,8.1,0.5,10.6,16.74,27,39452.77,2016-05-05,Zurich,Spring
14.1,18.8,6.3,0.0,8.2,22.02,16,49909.25,2016-05-06,Zurich,Spring
14.5,18.8,6.5,0.0,7.9,22.19,35,50317.05,2016-05-07,Zurich,Spring
14.9,19.6,7.7,0.6,8.1,21.4,67,49552.74,2016-05-08,Zurich,Spring
13.8,15.9,12.3,10.4,6.2,9.0,100,13182.19,2016-05-09,Zurich,Spring
13.8,16.0,12.2,9.3,4.7,4.62,99,384.45,2016-05-10,Zurich,Spring
13.7,15.3,11.7,45.4,4.4,3.17,100,0.0,2016-05-11,Zurich,Spring
13.8,15.9,12.6,15.1,3.5,9.19,100,4009.21,2016-05-12,Zurich,Spring
14.4,17.6,11.0,0.7,6.4,14.2,99,20518.23,2016-05-13,Zurich,Spring
16.2,20.6,11.9,1.3,10.7,20.0,61,51276.34,2016-05-14,Zurich,Spring
14.4,19.8,7.6,0.0,11.3,28.62,6,52711.34,2016-05-15,Zurich,Spring
12.9,15.5,9.0,0.1,5.9,21.83,36,50260.02,2016-05-16,Zurich,Spring
14.0,17.9,9.9,0.0,9.7,26.13,21,52660.35,2016-05-17,Zurich,Spring
14.6,17.3,10.7,0.0,6.6,16.59,89,42314.25,2016-05-18,Zurich,Spring
12.4,14.7,10.1,34.6,9.6,6.03,87,277.57,2016-05-19,Zurich,Spring
16.4,21.6,9.5,0.0,11.5,28.49,22,52955.77,2016-05-20,Zurich,Spring
18.1,22.2,10.3,0.0,6.4,27.19,54,53303.46,2016-05-21,Zurich,Spring
18.2,22.3,11.5,0.0,11.0,25.29,36,52536.68,2016-05-22,Zurich,Spring
13.8,16.8,10.7,17.1,10.6,12.64,91,26541.06,2016-05-23,Zurich,Spring
16.0,21.9,8.5,0.0,10.4,27.67,23,53696.9,2016-05-24,Zurich,Spring
17.1,21.4,10.4,0.0,7.6,27.15,38,53215.64,2016-05-25,Zurich,Spring
18.2,22.0,11.9,0.0,6.2,22.45,90,49932.59,2016-05-26,Zurich,Spring
19.8,24.4,13.4,0.0,6.3,25.33,55,52045.8,2016-05-27,Zurich,Spring
19.7,23.8,15.3,0.5,6.9,19.8,73,48623.83,2016-05-28,Zurich,Spring
16.5,18.1,14.5,36.5,6.3,7.3,94,8178.38,2016-05-29,Zurich,Spring
16.1,18.7,13.9,12.7,4.4,15.9,84,35409.25,2016-05-30,Zurich,Spring
15.9,19.1,13.8,12.0,5.6,14.28,88,31093.35,2016-05-31,Zurich,Spring
15.7,19.7,11.2,11.7,6.5,19.87,58,39093.35,2016-06-01,Zurich,Summer
15.6,18.6,12.0,7.3,4.0,13.12,84,13904.98,2016-06-02,Zurich,Summer
17.0,20.3,13.0,5.5,5.0,18.8,80,41859.33,2016-06-03,Zurich,Summer
16.7,20.4,13.6,13.3,4.0,14.68,89,26727.56,2016-06-04,Zurich,Summer
17.1,22.2,11.4,6.4,5.7,21.15,84,34032.23,2016-06-05,Zurich,Summer
18.5,22.8,12.5,1.6,6.5,23.06,70,50267.85,2016-06-06,Zurich,Summer
19.8,25.1,13.0,1.4,7.4,24.15,75,44365.11,2016-06-07,Zurich,Summer
19.1,23.0,14.3,2.8,8.0,19.4,91,30832.88,2016-06-08,Zurich,Summer
18.9,21.8,15.6,1.6,7.2,19.94,65,47216.28,2016-06-09,Zurich,Summer
19.3,23.2,13.0,0.0,6.8,26.27,35,50400.0,2016-06-10,Zurich,Summer
18.1,20.8,15.9,16.5,8.4,14.29,75,30954.0,2016-06-11,Zurich,Summer
18.3,22.9,12.6,4.2,7.2,24.09,77,49292.48,2016-06-12,Zurich,Summer
19.1,22.8,15.8,2.0,5.8,23.17,79,39345.27,2016-06-13,Zurich,Summer
17.9,21.0,14.8,14.4,4.5,21.45,61,51121.85,2016-06-14,Zurich,Summer
16.9,19.4,14.2,4.5,8.4,16.67,70,37566.11,2016-06-15,Zurich,Summer
17.5,19.9,15.8,51.8,7.8,9.16,100,4104.06,2016-06-16,Zurich,Summer
17.1,20.6,14.2,35.0,7.8,21.68,62,44661.3,2016-06-17,Zurich,Summer
16.7,19.9,13.3,5.3,6.7,20.62,72,48614.43,2016-06-18,Zurich,Summer
18.2,21.9,13.7,0.0,10.8,22.5,68,52682.66,2016-06-19,Zurich,Summer
19.6,25.1,13.1,0.0,11.9,28.44,30,53697.34,2016-06-20,Zurich,Summer
21.0,24.4,16.8,0.8,5.6,20.76,59,45012.04,2016-06-21,Zurich,Summer
22.9,27.6,15.0,0.0,6.7,27.49,13,54000.0,2016-06-22,Zurich,Summer
24.4,29.7,16.4,0.0,7.3,28.29,18,54000.0,2016-06-23,Zurich,Summer
25.6,30.3,19.6,1.3,7.7,27.69,39,53366.38,2016-06-24,Zurich,Summer
22.7,27.1,19.0,23.4,8.7,19.68,36,42781.09,2016-06-25,Zurich,Summer
21.5,25.6,17.2,8.4,10.9,22.78,41,49875.73,2016-06-26,Zurich,Summer
22.3,27.0,16.2,0.0,11.2,29.39,15,54000.0,2016-06-27,Zurich,Summer
21.6,25.1,15.6,0.0,5.5,20.89,29,51507.04,2016-06-28,Zurich,Summer
22.3,25.9,18.7,0.0,6.4,19.9,66,46913.68,2016-06-29,Zurich,Summer
22.2,24.9,19.0,4.1,6.4,16.21,70,39350.78,2016-06-30,Zurich,Summer
23.0,25.7,18.7,0.1,6.0,18.96,42,47018.76,2016-07-01,Zurich,Summer
22.4,24.9,19.5,8.3,7.4,18.59,76,42918.98,2016-07-02,Zurich,Summer
22.9,28.1,17.5,0.2,10.5,26.12,23,53715.97,2016-07-03,Zurich,Summer
21.1,22.9,19.6,19.7,6.2,7.49,84,11491.72,2016-07-04,Zurich,Summer
22.5,26.4,19.7,2.6,7.3,20.56,79,47684.36,2016-07-05,Zurich,Summer
23.9,28.6,17.9,0.0,7.2,27.41,18,54000.0,2016-07-06,Zurich,Summer
24.0,27.1,18.4,1.1,8.9,24.07,33,54000.0,2016-07-07,Zurich,Summer
23.6,27.0,20.6,5.7,6.1,15.24,66,35769.84,2016-07-08,Zurich,Summer
25.8,29.3,20.6,0.0,6.8,24.15,20,54000.0,2016-07-09,Zurich,Summer
24.6,28.1,19.7,4.9,6.3,19.05,67,48051.4,2016-07-10,Zurich,Summer
24.4,28.0,21.0,5.4,7.5,18.09,77,35633.45,2016-07-11,Zurich,Summer
22.5,25.8,19.5,35.5,8.3,13.67,83,24405.43,2016-07-12,Zurich,Summer
19.6,23.0,15.3,17.3,14.5,18.66,54,41397.01,2016-07-13,Zurich,Summer
17.5,22.5,11.6,0.3,13.8,27.51,33,54000.0,2016-07-14,Zurich,Summer
17.8,23.3,11.3,0.0,12.3,29.19,8,54000.0,2016-07-15,Zurich,Summer
20.1,26.5,11.9,0.0,10.5,29.43,1,54000.0,2016-07-16,Zurich,Summer
22.6,27.4,16.2,0.0,7.2,28.1,4,54000.0,2016-07-17,Zurich,Summer
24.6,28.7,18.8,0.4,4.9,27.54,10,54000.0,2016-07-18,Zurich,Summer
25.2,28.8,18.4,0.0,6.6,25.42,9,54000.0,2016-07-19,Zurich,Summer
26.1,29.8,20.0,0.0,6.3,25.66,17,54000.0,2016-07-20,Zurich,Summer
25.1,27.7,21.8,6.2,7.7,18.07,74,42370.18,2016-07-21,Zurich,Summer
23.3,24.3,21.8,10.3,6.8,11.1,89,18719.71,2016-07-22,Zurich,Summer
22.7,25.2,18.9,18.2,8.0,16.26,71,40052.48,2016-07-23,Zurich,Summer
23.9,28.5,17.2,0.5,7.3,24.56,82,53356.0,2016-07-24,Zurich,Summer
25.2,29.2,19.4,0.7,6.9,22.73,41,53519.27,2016-07-25,Zurich,Summer
24.3,29.0,20.0,3.4,6.8,22.54,47,48536.76,2016-07-26,Zurich,Summer
23.1,26.7,18.2,1.9,7.1,20.57,64,49223.45,2016-07-27,Zurich,Summer
23.7,27.3,17.7,0.0,7.4,23.16,35,52807.86,2016-07-28,Zurich,Summer
24.2,26.8,18.7,0.0,4.3,19.89,31,51695.16,2016-07-29,Zurich,Summer
25.1,27.3,22.3,1.1,8.2,19.88,50,45282.4,2016-07-30,Zurich,Summer
22.5,24.6,20.3,23.3,7.0,12.9,86,23923.33,2016-07-31,Zurich,Summer
23.4,27.4,19.5,0.9,7.9,21.7,46,50412.16,2016-08-01,Zurich,Summer
22.2,24.7,18.7,2.3,4.3,14.7,84,37544.71,2016-08-02,Zurich,Summer
24.1,26.5,20.8,0.5,6.2,17.78,39,49455.63,2016-08-03,Zurich,Summer
23.3,26.8,18.8,28.6,5.6,17.8,64,39279.24,2016-08-04,Zurich,Summer
19.6,20.8,17.3,66.1,13.4,15.89,96,36556.55,2016-08-05,Zurich,Summer
21.3,27.3,14.5,0.0,10.9,25.23,9,50003.04,2016-08-06,Zurich,Summer
22.2,26.5,15.9,0.0,9.5,24.85,10,49714.33,2016-08-07,Zurich,Summer
22.7,26.2,15.8,0.0,5.5,22.6,24,47658.02,2016-08-08,Zurich,Summer
21.5,25.2,18.2,15.4,9.4,14.84,80,26803.11,2016-08-09,Zurich,Summer
20.1,24.5,16.1,0.0,12.3,25.43,24,47807.16,2016-08-10,Zurich,Summer
18.8,22.6,14.9,0.0,10.1,25.16,21,47883.89,2016-08-11,Zurich,Summer
20.1,23.5,16.4,0.0,7.1,22.26,24,46908.58,2016-08-12,Zurich,Summer
