date,price_eur_mwh,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,shortwave_radiation_sum,cloudcover_mean,sunshine_duration,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,load_end_users_ch_mw,load_ti_mw,load_bl_bs_mw,load_sh_zh_mw,load_ge_vd_mw
2015-06-28,32.41744047619047,20.5,23.771428571428572,16.357142857142858,1.7714285714285716,6.8428571428571425,23.400000000000002,45.57142857142857,49954.21142857143,19.089285714285715,23.667857142857144,13.660714285714286,5794.653834815476,296.8900659047619,382.1624756904762,966.7224351011904,799.1721223988095
2015-07-05,36.67654761904762,25.457142857142856,29.52857142857143,20.17142857142857,1.9142857142857144,7.3999999999999995,22.47142857142857,56.142857142857146,48575.624285714286,28.47142857142857,34.628571428571426,21.107142857142858,5970.597600880952,307.09539349404764,395.49008544642857,1010.5119300654761,832.6343837142857
2015-07-12,34.70315476190476,25.042857142857144,28.74285714285714,20.3,4.242857142857143,8.27142857142857,22.16857142857143,39.0,48666.22571428572,24.07857142857143,29.685714285714287,18.42142857142857,5876.4447075952385,325.0089298988095,381.7065035,998.1453827083333,821.2416669047618
2015-07-19,39.97202380952381,26.599999999999998,30.242857142857144,21.928571428571427,2.642857142857143,7.085714285714286,21.555714285714284,58.42857142857143,47516.71428571428,26.925,32.410714285714285,21.314285714285713,5819.932464642858,325.70907141666663,382.83374491666666,972.447531345238,821.2992147023809
2015-07-26,37.865833333333335,25.614285714285717,29.32857142857143,20.900000000000002,8.857142857142858,8.628571428571428,21.072857142857142,47.285714285714285,46578.224285714285,25.435714285714287,30.389285714285712,20.571428571428573,5579.89202395238,332.1358172083333,382.79134971428573,944.9863050059523,840.6434422916666
2015-08-02,27.765535714285715,22.12857142857143,24.75714285714286,19.67142857142857,2.7714285714285714,7.3,15.83,64.57142857142857,34650.66285714286,19.303571428571427,22.964285714285715,15.660714285714286,5167.273875809524,304.2902467202381,353.80194880357146,872.960547625,846.2886391488095
2015-08-09,31.570357142857144,26.185714285714287,30.228571428571428,21.099999999999998,4.728571428571429,7.271428571428571,21.535714285714285,48.57142857142857,45306.96142857143,27.37142857142857,32.7,21.282142857142855,5508.164023940476,292.5560753511905,383.8464854226191,939.3501717916668,816.8725886904762
2015-08-16,33.31059523809524,23.814285714285713,27.085714285714285,19.714285714285715,6.871428571428572,7.271428571428571,18.882857142857144,56.0,43266.9,23.571428571428573,27.292857142857144,19.832142857142856,5748.9511094345235,280.112095827381,392.9811452261905,984.2277681130953,851.6231272202382
2015-08-23,33.72511904761905,20.428571428571427,23.185714285714287,17.314285714285713,5.757142857142857,6.242857142857143,15.764285714285716,58.142857142857146,36619.34285714286,18.99285714285714,23.042857142857144,15.010714285714286,5775.741686690476,284.8696394404762,382.0948443630952,968.5967064821428,838.0685544523809
2015-08-30,33.53089285714286,22.114285714285717,25.614285714285717,17.65714285714286,8.142857142857142,6.871428571428572,16.764285714285712,41.714285714285715,39052.14428571429,22.857142857142858,28.12142857142857,16.946428571428573,5896.989957934524,295.8485812976191,395.69463331547615,984.5690247619049,841.6310247083333
2015-09-06,35.31178571428571,19.75714285714286,23.442857142857143,15.571428571428571,6.542857142857143,8.071428571428571,15.895714285714286,45.57142857142857,40233.01,17.79285714285714,21.07857142857143,14.235714285714286,5967.665622494047,300.11273982738095,392.8076352738095,993.0530251785715,828.87658275
2015-09-13,37.29660714285715,17.085714285714285,19.271428571428572,15.1,7.6571428571428575,5.8999999999999995,10.078571428571427,69.57142857142857,25503.77571428571,15.492857142857144,20.017857142857142,11.0,5934.468751452381,303.6170676309524,387.18648254166663,983.8313904404761,825.4211494880952
2015-09-20,32.914880952380955,17.814285714285713,20.942857142857143,14.9,17.97142857142857,8.328571428571427,9.870000000000001,63.42857142857143,24619.682857142856,15.189285714285715,18.978571428571428,11.617857142857144,6077.4475785535715,325.8641171666667,393.43686561904764,1006.1735467559523,905.9718084404761
2015-09-27,38.74779761904762,16.114285714285714,19.37142857142857,12.0,7.714285714285714,8.385714285714286,10.664285714285715,49.714285714285715,25087.102857142858,12.299999999999999,16.29285714285714,8.153571428571428,6169.90679727381,307.41361088690473,397.2460218630953,1030.6280514642856,836.2528909345237
2015-10-04,40.337380952380954,14.042857142857143,16.12857142857143,12.157142857142857,8.628571428571428,5.714285714285714,7.714285714285714,84.42857142857143,22542.284285714286,11.021428571428572,15.525,6.821428571428571,6222.143071690477,324.72398070238097,392.43261848214286,1038.304198720238,833.2418944404761
2015-10-11,41.120416666666664,16.15714285714286,19.25714285714286,13.228571428571428,2.242857142857143,6.528571428571429,10.432857142857143,69.28571428571429,29324.85714285714,13.185714285714285,16.603571428571428,9.857142857142858,6213.976160565477,324.20584365476185,391.239887797619,1024.0327827083333,858.0608050714285
2015-10-18,47.76244047619048,12.157142857142857,14.185714285714285,10.342857142857143,8.528571428571428,5.914285714285714,6.617142857142857,78.85714285714286,19803.652857142857,7.146428571428571,9.646428571428572,4.439285714285714,6597.331994,326.5109611130952,407.80773833333336,1096.1462589404762,835.9421841011905
2015-10-25,48.56539761904762,12.299999999999999,16.442857142857143,7.514285714285714,0.05714285714285715,7.242857142857143,11.28,41.714285714285715,34459.83,8.05,12.37142857142857,3.307142857142857,6599.88362799,334.9848273654762,407.24751480261904,1112.3762060745237,840.1481109590477
